"Symbol" "INF" "CTRL" "acute" "conv" "inf_ln2" "inf_ln7" "ctrl_ln2" "ctrl_f2" "inf_f7" "inf_f2"
"ENSG00000157881" 1.82268707982829 0.111334624490129 3.45070629319583 3.3766590427793 6.11636866540605 6.4601054833979 6.73023052334934 0 0 0
"ENSG00000197921" 0.991446710768268 0.292387398393533 0 0 44.3490635518817 63.9205042349537 53.9600501306159 3.14286932391716 1.62636396803448 2.40912874468523
"ENSG00000157873" 0.389650973699972 0.129993416938762 3.80246613165354 3.79708948819726 16.1910197190973 10.0620458467521 10.0580702806509 2.70291541906393 5.96661150899104 0
"ENSG00000157870" 0 0.216658359822568 0 0 0 0.689938277758291 2.62943001757137 6.43565266739997 4.18982965051123 5.53053902020018
"ENSG00000142606" 0.50238993833578 0.115199182919854 0 0 0 0 0 0 0 0
"ENSG00000215912" 0.393160360858284 0.244027362397198 0 0 0 0 0 0 0 0
"ENSG00000142611" 5.80753637536786 0.134816822589982 0.0954515704913438 0.313599103274858 71.5629623847155 69.7982761659083 96.6537545308653 81.6848646148346 79.2785024832619 77.4041847761703
"ENSG00000130762" 2.87422432157051 0.102097694870599 0 0 16.2132143812465 18.3933321521571 32.4963489032329 96.1896148690402 61.6402459441032 97.6238793118271
"ENSG00000162591" 1.57395133308386 0.208167815156963 2.47954076321265 2.47813089088986 2.31617539556851 0.674479715664099 0.673428144491113 1.78722796232694 0 0
"ENSG00000158109" 3.27948043690104 0.112260003573038 6.04246221320655 5.61119344200516 12.4562602120979 16.0120964936735 18.3505413431076 25.3772524328959 16.2843298618618 16.9193728302618
"ENSG00000116213" 2.48666012218516 0.226871593360792 3.98763119448364 3.92915992312751 0 0 0 2.19981555243637 1.43611457436345 2.51570664336254
"ENSG00000078900" 0.906873501250579 0 0 0 0 23.4759500197598 3.11983823330486 181.75126298469 107.928641097149 145.095462660963
"ENSG00000162592" 7.08504855681006 0.229163688179531 0.272113838999811 0.0298019628818766 1.86727331218547 3.38749727565709 7.31303016885204 21.0595812544867 12.8649114252476 11.0384045341802
"ENSG00000235169" 0.598390189112057 0.153280053200009 0 0 0 0 0 0 0 0
"ENSG00000130764" 1.71051585662268 0.128538043006378 5.39544594341661 5.14566767249049 6.37911816091526 8.10360465352132 6.05529846396246 0 1.77402404656926 0.677260858807039
"ENSG00000116198" 0 0.241778052251298 0 0 0 0 0 0.673935946850987 0 0.734054455990836
"ENSG00000169598" 3.22320169800774 0.109621244161748 3.69235528780328 2.45360685948733 12.2492065820282 15.8565029690008 16.0613213319665 6.49761580289586 5.025272616329 3.87694247499431
"ENSG00000198912" 0.648654021902081 0.109627723169034 3.3537569829361 3.02598790712796 0 0 0 0 0 0
"ENSG00000196581" 0.0909853905401185 0.179571810566413 0.0318957845703249 1.39903193902603 0 0 0 0 0 0.724701964946346
"ENSG00000131697" 0.0803906273958259 0.244921091181405 0 0 0 0 0 0 0 0
"ENSG00000069424" 0 0.126150597765794 0 0 0 2.64691708561578 0 0 0 0
"ENSG00000116254" 2.63277325964889 0.222793098498686 0.0340915778565849 0 0 1.60742687389783 0.961801526885356 20.9846606611188 13.2461873934426 12.5985985723443
"ENSG00000116251" 2.12069097324769 0.186156768312138 3.37089374721229 0.996624416235163 2.58788747052574 2.63058107181266 2.58964767655903 2.3793242487707 2.65216025138846 2.64461307821419
"ENSG00000158286" 0.477245772577331 0.11010926446483 0 0 0 0 0 0 0 0
"ENSG00000116237" 2.99647378645264 0.108322994343793 1.85885274290256 0.380653235614746 9.40627252359574 9.49605602220113 9.9107114194398 8.75319607994383 8.45562141315892 7.41851470540388
"ENSG00000173673" 1.10772842508152 0.21242645786248 0 0 0 1.33154826459521 0 5.0250650092072 1.04892308451484 2.40176277299059
"ENSG00000158292" 0 0.263915789985497 0 0 5.66087444522952 6.24067109106411 10.5985741522528 52.6694525215152 48.8455857557547 38.7089080337566
"ENSG00000097021" 0.0869762051732864 0 0 0 26.1677602690388 26.5338907093009 20.4672184371172 18.3651871490827 42.5359355943888 21.0590334441162
"ENSG00000069812" 1.47565496700952 0.139575609721659 0 0.0621237095855875 0 0 0 4.69122733553685 4.53813340881113 6.41809217793854
"ENSG00000187017" 0.265376480683811 0.11738523517314 0 0 0 0 0 0 0 0
"ENSG00000215788" 1.5852424644944 0.209969400862725 3.25177370687562 2.90817311990526 0 0 4.01858728609876 0.706505966852265 2.47726025119573 2.87455609148388
"ENSG00000171680" 0.385934886615444 0 1.79953532569741 1.73955081484082 29.7645349660428 67.4268019641395 111.831053690419 155.37498752844 81.2269993816074 78.1263811361766
"ENSG00000162408" 0 0.108259176510213 0 0 3.47515386883301 3.46735598374103 2.82905640210095 0 0 0
"ENSG00000173662" 1.51240804124242 0.220505599294519 0 0 0 4.31725809028026 0 4.54087080072629 1.66814954032099 2.36893025479693
"ENSG00000204859" 0.309440121597856 0.106712189291124 3.35467126058231 3.3202838669565 2.82156618854987 1.72894815471166 3.33860585564046 0 0 0
"ENSG00000162413" 0 0.237112634268226 0 0 0 0 0 3.48514867740179 2.46462829007464 3.10337631588243
"ENSG00000116273" 1.221542316205 0.137090125332891 0 0 5.65924838147718 6.0054677218552 6.67810336039729 8.6122267708887 9.11696157978839 8.16226174478636
"ENSG00000041988" 1.28355080321977 0.107653611464409 4.32771655854396 4.25457422116921 17.2775771116702 19.058194238509 21.8067245180708 20.8065481053688 13.987882073361 13.2254829076902
"ENSG00000007923" 0.288313563298323 0.117519363986828 2.24578936747834 1.56060966955778 12.276543327826 11.3387066147786 11.7071057698529 10.7702131034481 10.8651978691035 10.3947250632524
"ENSG00000171735" 0.703638591527109 0.212965600415231 2.40498575112464 0.155346436812653 5.32581962350725 5.23716591701249 6.61372553796103 7.65757063826073 3.70300904834083 7.0060840419847
"ENSG00000049245" 0.478315019481935 0.104819201077324 5.73997644119087 2.49370292472083 2.95519250151549 2.75932279467511 2.66941460436924 0 0 0
"ENSG00000049246" 0 0 0.246150760448314 1.19849947834952 3.23314571439989 5.86719580712944 9.79712812016815 32.8347331643308 21.1083149731305 18.9313516933316
"ENSG00000049247" 0.0754607856856411 0.108503301427087 0.371537270571451 2.10775298945923 0 0 0 0 0 0
"ENSG00000049249" 0 0.120065590927712 0.0577322522330591 0 0 0 0 0.672648672101921 0 0
"ENSG00000116288" 2.12147225976051 0.216722458148238 5.57019268260889 4.71158424583198 4.11981047738433 3.63935560019877 3.88931423074955 1.52291114169315 2.91310396033322 0.728787060461648
"ENSG00000116285" 0.894860563325762 0.151520231483282 0.360349308914006 0.53535953742048 35.2601353978216 38.9423168283544 63.0016611515445 217.465256803649 170.662049186691 189.617723871163
"ENSG00000162426" 0.279371935084204 0.21904232507615 0 0.0431035941002039 0 0 0 0 0 0
"ENSG00000142599" 0 0.247626260256181 0 0 6.38732873768094 5.59255855317417 4.82369474735096 2.66686029303435 2.36443409590984 2.41086032823965
"ENSG00000074800" 3.20252520386415 0.132935992209688 6.98778156009631 6.88268301928136 4.33055721278952 3.88331700896217 4.23364885688354 4.83857127405467 3.54120409265497 5.29964829695492
"ENSG00000131686" 0 0.107295015400942 0 0 0 0 0 0 0 0.873020001896025
"ENSG00000197241" 0.80030799975561 0.347263678115264 0.0779538692635949 0.0451441288776578 0 0 0 0 0 0
"ENSG00000142583" 0.263204111203172 0.180285685544819 0 0 0 0 0 0 0 0
"ENSG00000180758" 1.1818691059031 0.12519433439065 2.55358635984325 0.999627313834094 14.4003807919866 14.8731261564435 17.3141660550416 15.8019792411666 12.3809001064321 13.7304328191217
"ENSG00000049239" 0 0.155284848353012 0 0 0 0.743628885525047 3.07110192646641 0 0 0
"ENSG00000171621" 0.178454747977236 0.225642840750682 0.473622358133244 0.351606903413582 27.7072796551452 28.98358212439 40.4274099358687 48.2447377769403 45.848721814791 58.3617366682807
"ENSG00000171612" 2.55313342413022 0 2.04411466372752 0.346679778852931 3.09388649792715 2.49202186365491 2.65033461919991 2.29928582939666 2.57098948930035 0
"ENSG00000188807" 0.0713329336705374 0.244733820267922 0 0 37.4369837570657 45.7739828062762 46.0802197650185 48.2314368198081 34.8152455374803 39.437857560162
"ENSG00000171608" 0 0.234291330367966 0 0 0 0 0 0 0 0
"ENSG00000171603" 0 0.147476928458553 0 0 0 0 0 5.0279631434708 3.08043519732662 3.07209425754495
"ENSG00000178585" 0 0.146477563292266 0 0 0 2.66415299770656 4.91633115464157 35.5557900212933 21.0902284577163 20.6328859174918
"ENSG00000162441" 0.498114355497173 0.102146023648033 3.61095945792549 1.4037975727508 0 0 0 0 0 2.13707224728617
"ENSG00000173614" 3.84397633271556 0.145396610620919 0.686369009114001 0.340154984161155 2.46611993080664 0.756624650694112 0 2.28706061939677 2.22136104718666 2.69351881390924
"ENSG00000162444" 0.596270541604993 0 2.4452705653258 2.20030053729631 2.66392160724839 2.72605294453414 2.61900948463096 2.45095365921155 2.66381538637283 2.69281971669332
"ENSG00000130939" 0 0.234213635524393 0 0 0 0 0 0 0 0
"ENSG00000054523" 0.0737289107520234 0.218122288495906 1.79931987153443 0 0 0 0 3.36616449535323 0 2.14096959145307
"ENSG00000142657" 0.405424571960481 0.210203624682168 3.99081439288292 4.07000367340167 3.17196209740507 3.37726056954777 3.15759929252789 3.55021505793966 3.1822925370023 3.45087601707707
"ENSG00000175279" 0.116520345980155 0 0.217589335255703 1.56319861046022 16.08788065208 40.7423537535364 15.7051985855411 23.9597997058346 22.6635088741047 12.6776999576777
"ENSG00000241563" 0.979718794307054 0.145795211754599 0.0382325315837417 0.106316744594409 0 3.62900604005835 2.54783337423565 0 2.45062330170127 0
"ENSG00000160049" 3.76781847589644 0 2.78361726705219 0.0635406624278754 0 0 0 0 0 0
"ENSG00000142655" 0.119286376076642 0.126159621469768 0 0 10.6901398588066 9.0179506202277 10.275090903772 15.6430440313402 15.6129407806644 16.5719185876204
"ENSG00000175262" 1.01053412415642 0.105943981247635 0 0.0405768560147694 0 1.02734948252914 2.10335885256791 82.9613402523641 34.1267993024316 105.122375285853
"ENSG00000120948" 0.0680878183774019 0.122232752506757 5.19488038707285 8.76141213156103 21.1337220748336 22.6129649621461 20.3851033877407 12.5422722794776 10.8613256991141 10.4023777106412
"ENSG00000009724" 0.0886902862582161 0 1.62646890062291 1.75753356746024 0 0 0 0 1.34481557545514 0
"ENSG00000116649" 0 0.100347879415793 0 0 7.18880105938865 12.0966425165526 6.40163606435278 8.94152472727932 9.13641799368359 7.06469683655721
"ENSG00000171824" 2.35244390828817 0 5.37795026342183 4.77549310522157 0 0.736383205916869 0 3.32834169917742 3.1189999978059 3.74143043865334
"ENSG00000198793" 0 0.202980041127044 0 0 0 0 0 0 0 0
"ENSG00000171819" 0 0.15357501982247 0 0 2.14415523380859 5.00435192624163 9.07488249666001 671.346445264259 399.753077549928 425.907404854039
"ENSG00000120942" 0.0702928635485219 0.206235858171402 0 0 0 0.796860000881525 0 0 0 0
"ENSG00000204624" 1.28502882886954 0.220135437720607 0 0.0357729315658362 0 0 0 0 0 0
"ENSG00000116661" 0 0.153401827608711 0 0 0 0 0 0 0 0
"ENSG00000116663" 8.5785195759029 0.104346817573323 3.05146369685623 3.48591135094864 0 0 0 0 3.61162607497957 3.5913284531071
"ENSG00000116670" 1.40921947632482 0.104114074077969 5.23893182839093 5.21853979211152 0.876303316337526 1.36573312101555 2.20349749407479 2.37214073662789 0 0
"ENSG00000162490" 0 0.19504527126353 0 0 0 0 0 0 0 0
"ENSG00000177674" 0.353010753689676 0.124409054053703 1.93986290946944 2.57035469862761 3.04909380503493 0.775430984844403 2.69088544152883 3.28886192397035 6.39069034020486 4.84735205098668
"ENSG00000177000" 0.0854993382866024 0.2358902803068 0 0 6.58884314671516 0 2.27131791592444 0 4.74314331320593 5.28793503676797
"ENSG00000011021" 0.0987882552222839 0.215879611354872 0 0 5.61899063492998 5.41641877575636 6.04028095626293 4.31357093788931 4.47898214460569 3.88286467155434
"ENSG00000175206" 0.323978611073464 0.206066984281821 0 0 0 0 0 0 0 0
"ENSG00000120937" 0.794614927366706 0.21242645786248 0.0341076486071373 0.128533497828761 1.26443749101854 0 0 4.31988147270789 6.2824231877407 2.09277172285344
"ENSG00000116685" 2.97645560730083 0.132394895594943 5.94532434124043 5.91913368777236 8.6129331833533 9.59552498201326 8.41501788199135 3.18729771160462 7.93041827097764 3.89023871217101
"ENSG00000083444" 0.745853796478601 0 3.94983243349752 3.9618539201577 0 0 0 0 2.532570582011 0
"ENSG00000116688" 0.229228700413261 0.105938673952842 3.76239896245792 3.64984752952208 2.36265404797915 2.33327185590178 0 0.712707404940465 0 0
"ENSG00000116691" 0.588451592927815 0.121590759772159 4.41628010190362 4.42412186134992 0 2.19307620269643 2.47243883715607 0 0 0
"ENSG00000120949" 1.65108581268163 0 3.89003830494651 3.95834085601153 0 0 2.52662110275959 3.89354556441693 2.53655062125011 3.59736352697817
"ENSG00000028137" 0.440710479101058 0.239714357601039 2.19163644029475 2.38367996472371 0 0 0 0.681727166990573 0 0
"ENSG00000048707" 0 0.235758946310838 0 0 0 0 0 0 0 0
"ENSG00000162496" 4.60501469755173 0.116513515034081 4.57643054624016 3.9623299164758 7.06616951753209 7.45660705782562 15.2735266888852 28.8355435375214 26.0237869140259 22.1718373971956
"ENSG00000204518" 3.18098040024822 0.21242645786248 1.38346400210204 0.531466996209326 1.37670765207442 0 0 2583.3105810742 1864.45767912672 2844.30170326466
"ENSG00000188984" 3.52036875898496 0.29239390741453 3.94131532533167 2.86058455444507 0 0 0 257.398793277502 235.447392475706 314.639348492217
"ENSG00000157330" 7.05938515534031 0.285313883620559 3.40732003053472 2.08612650412557 0 0.750968936357133 0 22.2830533431623 10.420882020229 20.7866018569107
"ENSG00000116726" 3.86064289273249 0.290637667497974 2.24267033492853 1.974267884635 13.243302384352 10.7412371656585 12.4787826292392 7.7717053082304 9.24906170951069 9.71746812972146
"ENSG00000116721" 2.07994156310279 0.196233238285277 1.7160941276901 1.45688373336004 8.18758179306505 6.62277500425456 7.70944649345646 4.76561173953397 5.68955940842136 5.98250362937615
"ENSG00000239810" 1.01108847768163 0.21242645786248 4.1976741921048 2.85634490377037 16.782414907254 13.6459381106967 15.8240472138359 9.92346609123263 11.7754138495251 12.3625871403623
"ENSG00000120952" 0.50201459337287 0.21242645786248 0.474245961207125 0.149272023955935 5.54740889021548 4.4830413907582 5.22218556112096 3.21981564666669 3.84827653844913 4.04753456197492
"ENSG00000187545" 3.16637883774643 0.21242645786248 4.56551698444958 4.12913217748293 21.9012323623546 17.8206751422724 20.6543957158463 12.9777379675892 15.3871225371197 16.151035158439
"ENSG00000274764" 0.495730411753644 0.21242645786248 1.6736673650737 1.54179094095918 8.76455439840623 7.1068381185802 8.25803009407141 5.13940686749108 6.11821339068251 6.42855100400975
"ENSG00000229571" 0 0.21242645786248 3.7474434713021 3.25095665778958 16.782414907254 13.6459381106967 15.8240472138359 9.92346609123263 11.7754138495251 12.3625871403623
"ENSG00000275774" 2.49180405685253 0.21242645786248 3.06532282139495 3.01185116333828 7914.45731466719 8763.26694788266 7787.92482134094 4133.13286357567 5277.19902680698 4571.71752285443
"ENSG00000270601" 2.72664596836967 0.21242645786248 2.53075391504751 2.21370445699647 14.7954351595157 12.025423605807 13.9490429316557 8.73788437912065 10.3734509782315 10.8920190739476
"ENSG00000182330" 1.7579005966941 0.21242645786248 2.00973154390166 1.37811379261169 10.2691176636685 8.33390980748752 9.67780428572527 6.03714258625764 7.17979534078086 7.54208157437106
"ENSG00000237700" 0.283920879865347 0.21242645786248 0.631804360786587 0.693916280873726 10.8207655211702 8.78381542715503 10.1983642442496 6.36629723019616 7.56902417671966 7.95035736282416
"ENSG00000204501" 1.63665255663931 0.291780487519026 2.36728965160793 3.06012380395043 11.2391500101742 9.106483045172 10.5875019181744 6.57536497257211 7.83460840436014 8.2338605465965
"ENSG00000204481" 1.35472283032452 0.21242645786248 0.906824821251976 0.613109595980428 5.54740889021548 4.4830413907582 5.22218556112096 3.21981564666669 3.84827653844913 4.04753456197492
"ENSG00000204479" 6.15160560496477 0.21242645786248 1.83859352436592 0.992225231609787 16.782414907254 13.6459381106967 15.8240472138359 9.92346609123263 11.7754138495251 12.3625871403623
"ENSG00000204478" 4.25122532054342 0.21242645786248 0.983707990805376 0.349147539409803 12.1843248203427 9.89588897752797 11.4850806931038 7.17989936696646 8.53111727929052 8.95953058882632
"ENSG00000162493" 1.807620681947 0.346946913804832 0.94515271936269 0.522736255919576 123.283086222733 87.4652131581291 96.7197058779453 212.506985124884 643.079811203458 469.480885754354
"ENSG00000116731" 0.0859953422518915 0.239221853323367 0 0.101698145409336 6.71189932716426 4.99902654504119 4.97464491815054 0 0 0
"ENSG00000189337" 0.0678565632838777 0.224516035237913 0 0.0289056808651187 4.34702768794956 9.33228120999262 11.0767715700081 18.4881822921808 14.3688496307065 20.4973302063458
"ENSG00000171729" 5.4989167463022 0.160245556154557 0.0422142455282773 0 47.2408721485811 40.7484839342099 46.4732184989983 22.0394109814913 74.3761572146882 34.6485454113676
"ENSG00000142621" 1.72847029749675 0.100567060299477 0.0588069060749546 0.0822402259732408 0 0 0.724679767421718 0 0.677620684020558 0
"ENSG00000142634" 5.53937734617624 0.131685107904464 4.16206963869676 4.22476977542779 2.67192772393172 0 0 0 9.87155306167996 0
"ENSG00000162438" 2.37910833716528 0.113858304657273 0 0 0 0 0 0 0 0
"ENSG00000142615" 3.45977908626489 0.262189828204243 0.0806149678111402 0.108876859606424 0 0 0 0 0 0
"ENSG00000215704" 0.662349304054093 0.209161228940216 0 0 0 0 0 0 0 0
"ENSG00000132906" 1.77657383726593 0.134415501943975 5.1534983411282 4.88258317046116 24.0135511277949 26.2306963449294 24.8057083570704 11.0018791188087 18.5466481010741 9.26318844916102
"ENSG00000116138" 1.45359550424893 0 1.96547792458353 0 0 0.720574452938743 0 3.21110878530757 1.5116085441553 2.88508385003795
"ENSG00000116771" 2.22605266382627 0.111556761429858 1.33399085246271 0.143545346526605 2.8150919292811 2.78683615994535 2.8150919292811 2.75167758846045 2.75872899247762 2.73747081706706
"ENSG00000116786" 2.9000547056441 0.228799807344616 2.80967815895787 2.81679496903375 5.62601654528376 6.91364129593025 7.3147575894135 6.01968152119739 8.19681891982694 7.28088349100765
"ENSG00000162461" 0.584250641206575 0 0 0 0 0 0 3.25260569584436 0.875308084254252 5.72773799139255
"ENSG00000162460" 2.11731517164579 0.291563994766694 0 0.0815741995283312 9.11114624496133 24.3913455400071 19.1443940118686 10.314774740949 16.9878735753795 22.1833543377943
"ENSG00000162458" 0.911714309634721 0.104704514170605 0 0 75.8832253097534 71.2800294842936 91.3355170782765 47.1183481599766 131.661866797275 59.9255554007907
"ENSG00000233954" 0 0 72.8116620649404 136.090366990982 192.625433238741 235.233837363807 227.360419742939 244.036575513015 199.998908951725 211.096498337742
"ENSG00000065526" 0 0.216422321680188 0 0 0 0 0 0 0 0
"ENSG00000116809" 1.01783622234206 0.104111703865138 7.75951337912871 7.7323466322938 6.29191229909227 5.26990856125124 4.97919872796803 5.517935718757 6.1464398144782 4.80047409265196
"ENSG00000173641" 1.87046594110248 0.146882862146842 0 0 16.2312543548062 7.66414236083698 14.1188233975589 5939.76398436735 5024.4344808788 6728.7148349148
"ENSG00000186510" 1.76126754339895 0.249427967289809 0 0.0352589326164392 0 0 0 0 0 0
"ENSG00000184908" 5.6389767650848 0.21242645786248 0.0477280618976128 0 0 0 0 5.7762430539046 1.99939850785553 6.19493237001316
"ENSG00000185519" 2.39974986411438 0.21242645786248 0 0 6.07515306870958 6.08998313181024 6.42949689078792 49.4993186142902 21.8079209552195 53.5858128024486
"ENSG00000142627" 2.22013709590254 0 0 0 62.439951111091 41.4867687731564 60.3513245219934 309.776636181384 224.908222344793 257.166845352354
"ENSG00000142632" 0 0.108082916051277 0 0 0 0 0.83142868767812 34.4122571752403 18.5847448049369 18.5904727656266
"ENSG00000132881" 0.267674223974536 0.104019540308565 1.46264843814657 1.4913278192867 0 0 0 0 0 0
"ENSG00000037637" 0.0667017430651116 0 0 0 3.94456960014011 3.67263634514429 3.52218505417512 0.689634262293041 2.2839432315119 2.44457192494817
"ENSG00000055070" 0.222639773893725 0.129483195211558 0 0 11.7404026361535 12.2672500098361 10.4419022452656 8.66623078712799 11.6854035173065 9.37331750375883
"ENSG00000187144" 1.13496278528589 0 0 0 0 0 0 0 0 0
